radio,1 Hogar de ancianos,2 Hogar de menores,3 Colegio internado,4 Campamento/obrador,5 Hospital,6 Prisión,7 Cuartel,8 Hogar de religiosos,9 Hotel turístico,10 Otros,TOTAL
100980403,0,0,0,2,0,0,0,0,1,0,3
100980404,0,0,0,1,1,0,1,0,0,0,3
100980405,0,0,0,0,0,0,0,0,0,0,0
100980406,0,0,0,0,0,0,0,0,0,0,0
100980407,0,0,0,0,0,0,0,0,0,0,0
100980408,0,0,0,1,1,0,1,0,0,1,4
100980409,0,0,0,0,0,0,0,0,1,0,1
100980410,0,0,0,0,0,0,0,0,0,0,0
101050101,0,0,0,0,0,0,0,0,0,0,0
101050102,0,0,0,0,0,0,0,0,0,0,0
101050103,0,0,0,0,0,0,0,0,0,1,1
101050104,0,0,0,0,0,0,0,0,1,0,1
101050105,0,0,0,0,0,0,0,0,0,0,0
101050106,0,0,0,0,0,0,0,0,0,0,0
101050107,0,0,0,0,0,0,1,0,0,2,3
101050108,0,0,0,0,0,0,0,0,0,0,0
101050109,0,0,0,0,0,0,0,0,1,0,1
101050110,0,0,0,0,0,0,1,0,1,1,3
101050111,1,0,0,0,1,0,0,0,1,0,3
101050112,0,0,0,0,0,0,0,0,3,0,3
101050113,0,0,0,1,0,0,0,0,0,0,1
101050114,0,0,0,0,0,0,0,0,0,0,0
101050115,0,0,0,0,0,0,0,0,0,0,0
101050201,0,0,0,0,0,0,0,0,0,0,0
101050202,0,0,0,0,0,0,0,0,0,0,0
101050301,0,0,0,1,0,0,1,0,7,2,11
101050302,0,0,0,0,0,0,0,0,0,0,0
101050303,0,0,0,0,0,0,0,0,0,0,0
101050304,0,0,0,0,0,0,0,0,0,0,0
101050305,0,0,0,0,1,0,0,0,5,0,6
101050306,0,0,0,1,0,1,0,0,0,0,2
101050307,0,0,0,0,0,0,1,0,3,0,4
101050401,0,0,0,0,0,0,0,0,0,0,0
101050402,0,0,0,0,0,0,0,0,0,0,0
101050501,0,0,0,0,0,0,0,0,0,0,0
101050502,0,0,0,0,0,0,0,0,0,0,0
101050601,0,0,0,0,0,0,0,0,0,0,0
101050602,0,0,0,0,0,0,0,0,0,0,0
101050701,0,0,0,0,0,0,0,0,0,0,0
101050702,0,0,0,0,1,1,0,0,0,0,2
101050703,0,0,0,0,0,0,0,0,0,0,0
101050704,0,0,0,0,0,0,0,0,0,0,0
101050705,0,0,0,0,0,0,0,0,0,0,0
101050706,0,0,0,0,0,0,0,0,0,0,0
101050707,0,0,0,0,0,0,0,0,0,0,0
101050708,0,0,1,0,1,1,0,0,0,0,3
101050709,0,0,0,0,0,0,0,0,0,0,0
101050801,0,0,0,0,0,0,0,0,0,0,0
101050802,0,0,0,0,0,0,0,0,0,0,0
101120101,0,0,0,0,0,0,0,0,0,0,0
101120201,0,0,0,0,0,0,0,0,0,0,0
101120202,0,0,0,0,0,0,0,0,0,0,0
101120301,0,0,0,0,0,0,0,0,0,0,0
101120302,0,0,0,0,0,0,0,0,0,0,0
101120303,0,0,0,0,0,0,0,0,0,0,0
101120401,0,0,0,0,0,0,0,0,0,0,0
101120402,0,0,0,0,0,0,0,0,0,0,0
101120403,0,0,0,0,0,0,0,0,0,0,0
101120404,0,0,0,0,0,0,0,0,0,0,0
101120405,0,0,0,0,0,0,0,0,0,0,0
101120406,0,0,0,0,0,0,0,0,0,0,0
101120407,0,0,0,0,0,0,0,0,0,0,0
101120408,0,0,0,0,0,0,0,0,0,0,0
101120409,0,0,0,0,0,0,0,0,0,0,0
101120410,0,0,0,0,0,0,0,0,0,0,0
101120411,0,0,0,0,0,0,0,0,0,0,0
101120501,0,0,0,0,0,0,0,0,0,0,0
101120502,0,0,0,0,0,0,0,0,0,0,0
101120503,0,0,0,0,0,0,0,1,0,0,1
101120504,0,0,0,0,0,0,0,0,0,0,0
101120505,0,1,0,0,0,0,0,0,0,0,1
101120506,0,0,0,0,0,0,0,0,0,0,0
101120507,0,0,0,0,0,0,0,0,0,0,0
101120508,0,0,0,0,0,0,0,0,2,0,2
101120509,1,0,0,0,0,1,0,0,1,0,3
101120510,0,0,0,0,0,0,0,0,0,1,1
101120511,0,0,0,0,1,0,0,0,0,0,1
101120512,0,0,0,0,0,0,0,0,0,0,0
101120513,1,0,0,0,0,0,0,0,0,0,1
101120514,0,0,0,0,0,0,0,0,0,0,0
101120515,0,0,0,0,0,0,0,0,0,0,0
140070101,0,0,0,0,0,0,0,0,4,0,4
140070102,0,0,0,0,0,0,0,0,0,5,5
140070103,0,0,0,0,0,0,0,0,3,0,3
140070104,0,0,0,0,0,0,0,0,1,0,1
140070105,0,0,0,0,0,0,0,0,6,0,6
140070106,0,0,0,0,0,0,0,0,1,0,1
140070107,0,0,0,0,0,0,0,0,5,7,12
140070108,0,0,0,0,0,0,0,0,1,0,1
140070110,0,0,0,0,0,0,0,0,5,0,5
140070111,0,0,0,0,0,0,0,0,5,4,9
140070112,0,0,0,0,0,0,0,0,6,1,7
140070113,0,0,0,0,0,0,0,0,18,0,18
140070201,0,0,0,0,0,0,0,0,6,0,6
140070202,0,0,0,0,0,0,0,0,2,0,2
140070203,0,0,0,0,0,0,0,0,17,0,17
140070204,0,0,0,0,0,0,0,0,3,0,3
140070205,0,0,0,0,0,0,0,0,6,0,6
140070206,0,0,0,0,0,0,0,0,5,0,5
140070207,0,0,0,0,1,0,0,0,7,0,8
140070208,0,0,0,0,0,0,0,0,7,1,8
140070209,0,0,0,0,0,0,0,0,9,0,9
140070210,0,0,0,0,0,0,0,0,7,1,8
140070211,1,0,0,0,0,0,0,0,1,1,3
140070212,0,0,0,0,0,0,0,0,2,3,5
140070213,0,0,0,0,0,0,0,0,3,1,4
140070214,1,0,0,0,0,0,0,0,6,0,7
140070215,0,0,0,0,0,0,0,0,6,1,7
140070216,0,0,0,0,0,0,0,0,14,1,15
140070301,0,0,0,0,0,0,0,0,0,0,0
140070302,0,0,0,0,0,0,0,0,0,1,1
140070303,0,0,0,0,0,0,0,0,0,0,0
140070304,0,0,0,0,0,0,0,0,0,0,0
140070305,0,0,0,0,0,0,0,2,0,1,3
140070306,0,0,0,0,0,0,0,0,0,0,0
140070307,0,0,0,0,0,0,0,0,0,0,0
140070308,0,0,0,0,0,0,0,0,1,0,1
140070309,0,0,0,0,1,0,0,0,0,1,2
140070310,1,0,0,0,0,0,0,0,1,1,3
140070311,0,0,0,0,0,1,0,0,0,0,1
140070312,0,0,0,0,0,0,0,0,0,0,0
140070401,0,0,0,0,0,0,0,0,0,0,0
140070402,0,0,0,0,0,0,0,0,8,0,8
140070403,0,0,0,0,0,0,0,2,2,0,4
140070404,0,0,0,0,0,0,0,0,0,0,0
140070405,0,0,0,0,0,0,0,0,0,0,0
140070406,0,0,0,0,0,0,0,0,2,0,2
140070407,0,0,0,0,0,0,0,0,1,0,1
140070408,0,0,0,0,0,0,0,0,7,1,8
140070409,0,0,0,0,0,0,0,0,0,0,0
140070410,0,0,0,0,0,0,0,0,0,0,0
140070411,0,0,0,0,0,0,0,0,0,0,0
140070412,0,0,0,0,0,0,0,0,2,0,2
140070413,0,0,0,0,0,0,0,0,17,0,17
140070414,0,0,0,0,0,0,1,0,9,1,11
140070415,0,0,0,0,0,0,0,0,0,0,0
140070416,0,0,0,0,0,0,1,0,1,0,2
140070501,0,0,0,0,0,0,0,0,7,1,8
140070502,0,0,0,0,0,0,0,0,6,1,7
140070503,0,0,0,3,0,0,0,0,6,1,10
140070504,0,0,0,0,0,0,0,0,12,4,16
140070505,0,0,0,0,0,0,0,0,3,1,4
140070506,0,0,0,0,0,0,0,0,14,1,15
140070507,0,0,0,0,0,0,0,0,2,0,2
140070508,0,0,0,0,0,0,0,0,5,1,6
140070509,1,0,0,0,0,0,0,0,14,0,15
140070510,0,0,0,0,0,0,0,1,0,1,2
140070511,1,0,0,0,0,0,0,0,0,0,1
140070512,0,0,0,0,0,0,0,0,5,1,6
140070513,0,0,0,0,0,0,0,0,1,1,2
140070514,0,0,0,0,0,0,0,0,5,0,5
140070515,0,0,0,0,0,0,0,0,0,0,0
140070516,0,0,0,0,0,0,0,0,0,1,1
140070517,0,0,0,0,0,0,0,0,0,0,0
140070518,0,0,0,0,0,0,0,1,1,0,2
140070601,0,0,0,0,0,0,0,0,0,0,0
140070602,0,0,0,0,0,0,0,0,0,0,0
140070603,0,0,0,0,0,0,0,0,0,0,0
140070604,0,0,0,0,0,0,0,0,0,0,0
140070605,0,0,0,0,0,0,0,0,0,0,0
140070606,0,0,0,0,0,0,0,0,2,0,2
140070607,0,0,0,0,0,0,0,0,7,0,7
140070608,0,0,0,0,1,0,0,0,2,0,3
140070609,0,0,0,0,0,0,0,0,3,0,3
140070610,0,0,0,0,0,0,0,0,1,1,2
140070611,1,0,0,0,0,0,0,0,0,0,1
140070612,0,0,0,0,0,0,0,0,3,0,3
140070613,0,0,0,0,0,0,1,0,8,1,10
140070614,0,0,0,0,0,0,0,0,5,0,5
140070615,0,0,0,0,0,0,0,0,7,0,7
140070616,0,0,0,0,0,0,1,0,7,3,11
140070701,0,0,1,0,0,0,0,0,0,0,1
140070702,0,0,0,0,0,0,0,0,0,0,0
140070703,0,0,0,0,0,0,0,0,0,0,0
140070704,0,0,0,0,0,0,0,0,0,0,0
140070705,0,0,0,0,0,0,0,0,0,0,0
140070706,0,0,0,0,1,0,1,0,0,0,2
140070707,0,0,0,0,0,0,0,0,0,0,0
140070708,0,0,0,0,0,0,0,0,0,0,0
140070709,0,0,0,0,0,0,0,0,0,0,0
140070710,0,0,0,0,0,0,0,0,0,0,0
140070711,0,0,0,0,0,0,0,0,0,0,0
140070712,0,0,0,0,0,0,0,0,0,0,0
140070713,0,0,0,0,0,0,0,0,0,0,0
140070714,0,0,0,0,0,0,0,0,0,0,0
140070715,0,0,0,0,0,0,0,0,0,0,0
140070716,0,0,0,0,0,0,0,0,0,0,0
140070717,0,0,0,0,0,0,0,0,0,0,0
140070718,0,0,0,0,0,0,0,0,0,0,0
140070719,0,0,0,0,0,0,0,0,0,0,0
140070720,0,0,0,0,0,0,0,0,0,0,0
140070801,0,0,0,0,0,0,0,0,0,0,0
140070802,0,0,0,0,0,0,0,0,0,0,0
140070803,1,0,0,2,1,0,0,0,2,1,7
140070804,0,0,0,1,0,0,0,0,3,0,4
140070805,0,0,0,0,0,0,0,0,2,1,3
140070806,0,0,0,0,0,0,0,0,3,0,3
140070807,0,0,0,0,0,0,0,0,0,1,1
140070808,0,0,0,0,1,0,0,0,9,0,10
140070809,0,0,0,0,0,0,1,0,8,4,13
140070810,0,0,0,0,0,0,0,0,0,0,0
140070811,0,0,0,0,0,0,0,0,0,0,0
140070812,0,0,0,0,0,0,0,0,0,0,0
140070813,0,0,0,0,0,0,0,0,0,0,0
140070814,0,0,0,0,0,0,0,0,0,0,0
140070815,1,0,1,0,0,0,0,0,0,0,2
140070816,0,0,0,0,0,0,0,0,2,0,2
140070817,0,0,0,0,0,0,0,0,0,1,1
140070818,0,0,0,0,0,0,0,0,0,0,0
140070819,0,0,0,0,0,0,0,0,0,0,0
140070820,0,0,0,0,0,1,0,0,0,0,1
140070901,0,0,0,1,0,0,0,0,1,0,2
140070902,0,0,0,0,0,0,0,0,0,0,0
140070903,0,0,0,0,0,0,0,0,0,0,0
140070904,1,0,0,0,0,0,0,0,7,0,8
140070905,0,0,0,0,0,0,0,0,0,0,0
140070906,0,0,0,0,0,0,0,0,0,0,0
140070907,0,0,0,0,0,0,0,0,0,0,0
140070908,0,0,0,0,0,0,0,0,1,0,1
140140101,0,0,0,0,0,0,0,0,0,0,0
140140102,0,0,0,0,0,0,0,0,0,0,0
140140103,0,0,0,0,0,0,0,0,0,0,0
140140104,0,0,0,0,0,0,0,0,0,0,0
140140105,0,0,0,0,0,0,0,0,0,0,0
140140106,0,0,0,0,0,0,0,0,0,0,0
140140107,0,0,0,0,0,0,0,0,0,0,0
140140108,0,0,0,0,0,0,0,1,0,0,1
140140109,0,0,0,0,0,0,0,0,0,0,0
140140110,0,0,0,0,0,0,0,0,0,0,0
140140111,3,0,0,0,0,0,0,0,0,1,4
140140112,0,0,0,0,0,0,0,0,0,0,0
140140113,0,0,0,0,0,0,0,0,0,0,0
140140201,0,0,0,0,0,0,0,0,0,0,0
140140202,0,0,0,0,0,0,0,0,0,0,0
140140203,0,0,0,0,0,0,0,0,0,0,0
140140204,0,0,0,0,0,0,0,0,0,0,0
140140205,0,0,0,0,0,0,0,0,0,0,0
140140206,0,0,0,0,0,0,0,0,0,0,0
140140207,0,0,0,0,0,0,0,0,0,0,0
140140208,0,0,0,0,0,0,0,0,0,0,0
140140209,0,0,0,0,0,0,0,0,0,0,0
140140210,0,0,0,0,0,0,0,0,0,0,0
140140211,0,0,0,0,0,0,0,0,0,0,0
140140212,1,0,0,0,0,0,0,0,1,0,2
140140213,0,0,0,0,0,0,0,0,0,0,0
140140214,0,0,0,0,0,0,0,0,0,0,0
140140215,0,0,0,0,0,0,0,0,0,0,0
140140301,0,0,0,0,0,0,0,0,0,0,0
140140302,0,0,0,0,0,0,0,0,0,0,0
140140303,0,0,0,0,0,0,0,0,0,0,0
140140304,0,0,0,0,0,0,0,0,0,0,0
140140305,0,0,0,0,0,0,0,0,0,0,0
140140306,0,0,0,0,0,0,0,0,0,0,0
140140307,0,0,0,0,0,0,0,0,0,1,1
140140308,0,0,0,0,0,0,0,0,0,0,0
140140309,1,0,0,0,0,0,0,0,1,1,3
140140310,0,0,0,0,0,0,0,2,0,0,2
140140311,0,0,0,0,0,0,0,0,0,0,0
140140312,0,0,0,0,0,0,0,0,0,0,0
140140313,0,0,0,0,0,0,0,0,0,0,0
140140401,0,0,0,0,0,0,0,0,0,0,0
140140402,0,0,0,0,0,0,0,0,0,3,3
140140403,1,0,0,0,0,0,0,0,0,0,1
140140404,0,0,0,0,0,0,0,0,0,0,0
140140405,0,0,0,0,0,0,0,0,0,0,0
140140406,0,0,0,0,0,0,0,0,0,1,1
140140407,0,1,0,0,0,0,0,1,0,0,2
140140408,0,0,0,0,0,0,0,0,0,0,0
140140409,0,0,0,0,0,0,0,0,0,0,0
140140410,0,0,0,0,0,0,0,0,0,0,0
140140411,0,0,0,0,0,0,0,0,0,0,0
140140501,0,0,0,0,0,0,0,0,0,0,0
140140502,0,0,0,0,0,0,0,0,0,0,0
140140503,0,0,0,0,0,0,0,0,0,0,0
140140504,0,0,0,0,0,0,0,0,0,0,0
140140505,0,0,0,0,0,0,0,0,0,0,0
140140506,0,0,0,0,0,0,0,0,0,0,0
140140507,0,0,0,0,0,0,0,0,0,0,0
140140508,0,0,0,0,0,0,0,0,0,0,0
140140509,0,0,0,0,0,0,0,0,0,0,0
140140510,0,0,0,0,0,0,0,0,0,0,0
140140511,0,0,0,0,0,0,0,0,0,0,0
140140512,0,0,0,0,0,0,0,0,0,0,0
140140513,0,0,0,0,0,0,0,0,0,0,0
140140514,0,0,0,0,0,0,0,0,0,0,0
140140515,0,0,0,0,0,0,0,0,0,0,0
140140601,0,0,0,0,0,0,0,0,0,0,0
140140602,0,0,0,0,0,0,0,0,0,0,0
140140603,0,0,0,0,0,0,0,0,0,0,0
140140604,0,0,0,0,0,0,0,0,0,0,0
140140605,0,0,0,0,0,0,0,0,0,0,0
140140606,0,0,0,0,0,0,0,0,0,0,0
140140607,0,0,0,0,0,0,0,0,0,0,0
140140608,0,0,0,0,0,0,0,0,0,0,0
140140609,0,0,0,0,0,0,0,0,0,0,0
140140610,0,0,0,0,0,0,0,0,0,0,0
140140701,0,0,0,0,0,0,0,0,0,0,0
140140702,0,0,0,0,0,0,0,0,0,0,0
140140703,0,0,0,0,0,0,0,0,0,0,0
140140704,0,0,0,0,0,0,0,0,0,0,0
140140705,0,0,0,0,0,0,0,0,0,0,0
140140706,0,0,0,0,0,0,0,0,0,0,0
140140707,0,0,0,0,0,0,0,0,0,0,0
140140708,0,0,0,0,0,0,0,0,0,0,0
140140709,0,0,0,0,0,0,0,0,0,0,0
140140710,0,0,0,0,0,0,0,0,0,0,0
140140711,0,0,0,0,0,0,0,0,0,0,0
140140712,0,0,0,0,0,0,0,0,0,0,0
140140713,0,0,0,0,0,0,0,0,0,0,0
140140714,0,0,0,0,0,0,0,0,0,0,0
140140715,0,0,0,0,0,0,0,0,0,0,0
140140801,1,0,0,0,0,0,0,0,0,0,1
140140802,0,0,0,0,0,0,1,0,0,0,1
140140803,0,0,0,0,0,0,0,0,0,0,0
140140804,0,0,0,0,0,0,0,0,0,0,0
140140805,0,0,0,0,0,0,0,0,0,0,0
140140806,0,0,0,0,0,0,0,0,0,0,0
140140807,0,0,0,0,0,0,0,0,0,0,0
140140808,0,0,0,0,0,0,0,0,0,0,0
140140809,0,0,0,0,0,0,0,0,0,0,0
140140810,0,0,0,0,0,0,0,0,0,0,0
140140811,0,0,0,0,0,0,0,0,0,0,0
140140812,0,0,0,0,0,0,1,0,0,1,2
140140901,0,0,0,0,0,0,0,0,0,0,0
140140902,0,0,0,0,0,0,0,0,0,0,0
140140903,0,0,0,0,0,0,0,0,0,0,0
140140904,0,0,0,0,0,0,0,0,0,0,0
140140905,0,0,0,0,0,0,0,0,0,0,0
140140906,0,0,0,0,0,0,0,0,0,0,0
140140907,0,0,0,0,0,0,0,0,0,0,0
140140908,0,0,0,0,0,0,0,0,0,0,0
140140909,0,0,0,0,0,0,0,0,0,0,0
140140910,0,0,0,0,0,0,0,0,0,0,0
140140911,0,0,0,0,0,0,0,0,0,0,0
140140912,0,0,0,0,0,0,0,0,0,0,0
140140913,0,0,0,0,0,0,0,0,0,0,0
140140914,0,0,0,0,0,0,0,0,0,0,0
140140915,0,0,0,0,0,0,0,0,0,0,0
140141001,0,0,0,0,0,0,0,0,0,0,0
140141002,0,0,0,0,0,0,0,0,0,0,0
140141003,0,0,0,0,0,0,0,0,0,0,0
140141004,0,0,0,0,0,0,0,0,0,0,0
140141005,0,0,0,0,0,0,0,0,0,0,0
140141006,0,0,0,0,0,0,0,0,0,0,0
140141007,0,0,0,0,0,0,0,0,0,0,0
140141008,0,0,0,0,0,0,0,0,0,0,0
140141009,0,0,0,0,0,0,0,0,0,0,0
140141010,0,0,0,0,0,0,0,0,0,0,0
140141011,0,0,0,0,0,0,0,0,0,0,0
140141012,0,0,0,0,0,0,0,0,0,0,0
140141013,0,0,0,0,0,0,0,0,0,0,0
140141014,0,0,0,0,0,0,0,0,0,0,0
140141015,0,0,0,0,0,0,0,0,0,0,0
140141016,0,0,0,0,0,0,0,0,0,0,0
140141017,0,0,0,0,0,0,0,0,0,0,0
140141018,0,0,0,0,0,0,0,0,0,0,0
140141101,0,0,0,0,0,0,0,0,0,1,1
140141102,0,0,0,0,0,0,0,0,0,0,0
140141103,0,0,0,0,0,0,0,0,0,0,0
140141104,0,0,0,0,0,0,0,0,0,0,0
140141105,0,0,0,0,0,0,0,0,0,0,0
140141106,0,0,0,0,0,0,0,0,0,0,0
140141107,0,0,0,0,0,0,0,0,0,0,0
140141108,0,0,0,0,0,0,0,0,0,0,0
140141109,0,0,0,0,0,0,0,0,1,1,2
140141110,0,0,0,0,0,0,0,0,0,0,0
140141111,0,0,0,0,0,0,0,0,0,0,0
140141201,0,0,0,0,0,0,0,0,0,0,0
140141202,0,0,0,0,0,0,0,0,0,0,0
140141203,0,0,0,0,0,0,0,0,0,0,0
140141204,0,0,0,0,0,0,0,0,0,0,0
140141205,0,0,0,0,0,0,0,0,0,0,0
140141206,0,0,0,0,0,0,0,0,0,0,0
140141207,0,0,0,0,0,0,0,0,0,0,0
140141208,0,0,0,0,0,0,0,0,0,0,0
140141209,0,0,0,0,0,0,0,0,0,0,0
140141301,0,0,0,0,0,0,0,0,0,0,0
140141302,0,0,0,0,0,0,0,0,0,0,0
140141303,0,0,0,0,0,0,0,0,0,0,0
140141304,0,0,0,0,0,0,0,0,0,0,0
140141305,0,0,0,0,0,0,0,0,0,0,0
140141306,0,0,0,0,0,0,0,0,0,0,0
140141307,0,0,0,0,0,0,0,0,0,0,0
140141308,0,0,0,0,0,0,0,0,0,0,0
140141309,0,0,0,0,0,0,0,0,0,0,0
140141310,0,0,0,0,0,0,0,0,0,0,0
140141401,0,0,0,0,0,0,0,0,0,0,0
140141402,0,0,0,0,0,0,0,0,0,0,0
140141403,0,0,0,0,0,0,0,0,0,0,0
140141404,0,0,0,0,0,0,0,0,0,0,0
140141405,0,0,0,0,0,0,0,0,0,0,0
140141406,0,0,0,0,0,0,0,0,0,0,0
140141407,0,0,0,0,0,0,0,0,0,0,0
140141408,0,0,0,0,0,0,0,0,0,0,0
140141501,0,0,0,0,0,0,0,0,0,0,0
140141502,1,1,0,0,0,0,0,0,0,0,2
140141503,0,0,0,0,0,0,0,0,0,0,0
140141504,0,0,0,0,0,0,0,0,0,0,0
140141505,0,0,0,0,0,0,0,0,0,0,0
140141506,0,0,0,0,0,0,0,0,0,0,0
140141507,1,0,0,0,0,0,0,0,0,0,1
140141508,0,0,0,0,0,0,0,0,0,0,0
140141509,0,0,0,0,0,0,0,0,0,0,0
140141510,0,0,0,0,0,0,0,0,0,0,0
140141511,0,0,0,0,0,0,0,0,0,0,0
140141512,0,0,0,0,0,0,0,0,0,0,0
140141513,0,0,0,0,0,0,0,0,0,0,0
140141514,0,0,0,0,0,0,0,0,0,0,0
140141515,0,0,0,1,0,0,0,0,0,0,1
140141516,0,0,0,0,0,0,0,0,0,0,0
140141517,0,0,0,0,0,0,0,0,0,0,0
140141518,1,1,0,0,0,0,0,0,0,0,2
140141519,1,0,0,0,0,0,0,0,0,0,1
140141520,0,0,0,0,0,0,0,0,0,0,0
140141601,0,0,0,0,0,0,0,0,0,0,0
140141602,0,0,0,0,0,0,0,0,0,0,0
140141603,0,0,0,0,0,0,0,0,0,0,0
140141604,0,0,0,0,0,0,0,0,0,0,0
140141605,0,0,0,0,0,0,0,0,0,0,0
140141606,0,0,0,0,0,0,0,0,0,0,0
140141607,0,0,0,0,0,0,0,0,0,0,0
140141608,0,0,0,0,0,0,0,0,0,0,0
140141609,0,0,0,0,0,0,0,0,0,0,0
140141610,0,0,0,0,0,0,0,0,0,0,0
140141611,0,0,0,0,0,0,0,0,0,0,0
140141612,0,0,0,0,0,0,0,0,0,0,0
140141613,0,0,0,0,0,0,0,0,0,0,0
140141614,0,0,0,0,0,0,0,0,0,0,0
140141615,0,0,0,0,0,0,0,0,0,0,0
140141616,0,0,0,0,0,0,0,0,0,0,0
140141617,0,0,0,0,0,0,0,0,0,0,0
140141618,0,0,0,0,0,0,0,0,0,0,0
140141701,0,0,0,0,0,0,0,0,0,0,0
140141702,0,0,0,0,0,0,0,0,0,0,0
140141703,0,0,0,0,0,0,0,0,0,0,0
140141704,0,0,0,0,0,0,0,0,0,0,0
140141705,0,0,0,0,0,0,0,0,0,0,0
140141706,0,0,0,0,0,0,0,0,0,0,0
140141707,0,0,0,0,0,0,0,0,0,0,0
140141708,0,0,0,0,0,0,0,0,0,0,0
140141709,0,0,0,0,0,0,0,0,0,0,0
140141710,0,0,0,0,0,0,0,0,0,0,0
140141711,0,0,0,0,0,0,0,0,0,0,0
140141712,0,0,0,0,0,0,0,0,0,0,0
140141713,0,0,0,0,0,0,0,0,0,0,0
140141714,0,0,0,0,0,0,0,0,0,0,0
140141715,0,0,0,0,0,0,0,0,0,0,0
140141716,0,0,0,0,0,0,0,0,0,0,0
140141717,0,0,0,0,0,0,0,0,0,0,0
140141718,0,0,0,0,0,0,0,0,0,0,0
140141719,0,0,0,0,0,0,0,0,0,0,0
140141720,0,0,0,0,0,0,0,0,0,0,0
140141721,0,0,0,0,0,0,0,0,0,0,0
140141801,0,0,0,0,0,0,0,0,0,0,0
140141802,0,0,0,0,0,0,0,0,0,0,0
140141803,0,0,0,0,0,0,0,0,0,0,0
140141804,0,0,0,0,0,0,0,0,0,0,0
140141805,0,0,0,0,0,0,0,0,0,0,0
140141806,0,0,0,0,0,0,0,0,0,0,0
140141807,0,0,0,0,0,0,0,0,0,0,0
140141808,0,0,0,0,0,0,0,0,0,0,0
140141809,0,0,0,0,0,0,0,0,0,0,0
140141810,0,0,0,0,0,0,0,0,0,0,0
140141811,0,0,0,0,0,0,0,0,0,0,0
140141812,0,0,0,0,0,0,0,0,0,0,0
140141813,0,0,0,0,0,0,0,0,0,0,0
140141814,0,0,0,0,0,0,0,0,0,0,0
140141815,0,0,0,0,0,0,0,0,0,0,0
140141816,0,0,0,0,0,0,0,0,0,0,0
140141817,0,0,0,0,0,0,0,0,0,0,0
140141818,0,0,0,0,0,0,0,0,0,0,0
140141901,0,0,0,0,0,0,0,0,0,0,0
140141902,0,0,0,0,0,0,0,0,0,0,0
140141903,0,0,0,0,0,0,0,0,0,0,0
140141904,0,0,0,0,0,0,0,0,0,0,0
140141905,0,0,0,0,0,0,0,0,0,0,0
140141906,0,0,0,0,0,0,0,0,0,0,0
140141907,0,0,0,0,0,0,0,0,0,0,0
140141908,0,0,0,0,0,0,0,0,0,0,0
140141909,0,0,0,0,0,0,0,0,0,0,0
140141910,0,1,0,0,0,0,0,0,0,0,1
140141911,0,0,0,0,0,0,0,0,0,0,0
140141912,0,0,0,0,0,0,0,1,0,0,1
140141913,0,0,0,0,0,0,0,0,0,0,0
140141914,0,0,0,0,0,0,0,0,0,0,0
140141915,1,0,0,0,0,0,0,0,0,0,1
140141916,1,0,0,0,0,0,0,0,0,0,1
140141917,0,0,0,0,0,0,0,0,0,0,0
140141918,0,0,0,0,0,0,0,0,0,0,0
140141919,0,0,0,0,0,0,0,0,0,0,0
140142001,1,0,0,0,0,0,0,2,0,0,3
140142002,0,0,0,0,0,0,0,0,0,0,0
140142003,0,0,0,0,0,0,0,0,0,0,0
140142004,0,0,0,0,0,0,0,1,0,1,2
140142005,0,0,0,0,0,0,0,0,0,0,0
140142006,0,0,0,0,0,0,0,1,0,0,1
140142007,0,0,0,0,0,0,0,0,0,0,0
140142008,0,0,0,0,0,0,0,0,0,0,0
140142009,0,0,0,0,0,0,0,0,0,0,0
140142010,0,0,0,0,0,0,0,0,0,0,0
140142011,0,0,0,0,0,0,0,0,0,0,0
140142012,0,0,0,0,0,0,0,0,0,0,0
140142013,1,0,0,0,0,0,0,0,0,0,1
140142014,0,0,0,0,0,0,0,0,0,0,0
140142015,0,0,0,0,0,0,0,0,0,0,0
140142016,0,0,0,0,0,0,0,0,0,0,0
140142101,0,0,0,0,0,0,0,0,0,0,0
140142102,0,0,0,0,0,0,0,0,0,0,0
140142103,0,0,0,0,0,0,0,0,0,0,0
140142104,0,0,0,0,0,0,0,0,0,0,0
140142105,0,0,0,0,0,0,1,0,0,0,1
140142201,0,0,0,0,0,0,0,0,0,0,0
140142202,0,0,0,0,0,0,0,0,0,0,0
140142203,0,0,0,0,0,0,0,1,0,0,1
140142204,0,0,0,0,0,0,0,0,0,0,0
140142205,0,0,0,0,0,0,0,0,0,0,0
140142206,0,0,0,0,0,0,0,0,0,0,0
140142207,0,0,0,0,0,0,0,0,0,0,0
140142208,0,0,0,0,0,0,0,0,0,0,0
140142209,0,0,0,0,0,0,0,0,0,0,0
140142210,0,0,0,0,0,0,0,0,0,0,0
140142211,0,0,0,0,0,0,0,4,0,0,4
140142212,0,0,0,0,0,0,0,0,0,0,0
140142213,0,0,0,0,0,0,0,0,0,0,0
140142214,0,0,0,0,0,0,0,0,0,0,0
140142215,0,0,0,0,0,0,0,0,0,0,0
140142216,0,0,0,0,0,0,1,0,0,0,1
140142217,0,0,0,0,0,0,0,0,0,0,0
140142218,0,0,0,0,0,0,0,0,0,0,0
140142301,2,0,0,0,0,0,0,0,0,0,2
140142302,2,1,0,0,0,0,0,0,0,0,3
140142303,0,0,0,0,0,0,0,0,0,0,0
140142304,0,0,0,0,0,0,0,0,1,0,1
140142305,2,0,0,0,0,0,0,0,0,0,2
